"710917         ","IEC ","BZ 2000/1000/870/67           ",50     ,0      ,2000   ,870    ,1000   ,67     ,3500   ,"Y"
"710919         ","ALL ","BZ 2200/1100/870/67           ",50     ,0      ,2200   ,870    ,1100   ,67     ,3800   ,"Y"
"710919         ","BZ  ","BZ 2200/1100/870/67           ",50     ,0      ,2200   ,870    ,1100   ,67     ,3800   ,"Y"
"710919         ","GAB ","BZ 2200/1100/870/67           ",50     ,0      ,2200   ,870    ,1100   ,67     ,3800   ,"Y"
"710919         ","IEC ","BZ 2200/1100/870/67           ",50     ,0      ,2200   ,870    ,1100   ,67     ,3800   ,"Y"
"7109221        ","ALL ","PN-22-1 2200/1150/1370/70     ",50     ,0      ,2200   ,1370   ,1150   ,110    ,4000   ,"Y"
"7109221        ","GAB ","PN-22-1 2200/1150/1370/70     ",50     ,0      ,2200   ,1370   ,1150   ,110    ,4000   ,"Y"
"7109222        ","ALL ","PN-22-2 2200/1050/1150/110    ",70     ,0      ,2200   ,1050   ,1150   ,60     ,4300   ,"Y"
"7109222        ","GAB ","PN-22-2 2200/1050/1150/110    ",70     ,0      ,2200   ,1050   ,1150   ,60     ,4300   ,"Y"
"7109222        ","NEM2","PN-22-2 2200/1050/1150/110    ",70     ,0      ,2200   ,1050   ,1150   ,60     ,4300   ,"Y"
"7109223        ","ALL ","PN-223 2240/1120/1028/76      ",50     ,0      ,2240   ,1028   ,1120   ,76     ,4000   ,"Y"
"7109223        ","GAB ","PN-223 2240/1120/1028/76      ",50     ,0      ,2240   ,1028   ,1120   ,76     ,4000   ,"Y"
"7109224        ","ALL ","PN22-4 2240/1120/1300/76      ",50     ,0      ,2240   ,1300   ,1120   ,76     ,4000   ,"Y"
"7109224        ","GAB ","PN22-4 2240/1120/1300/76      ",50     ,0      ,2240   ,1300   ,1120   ,76     ,4000   ,"Y"
"7109224R       ","ALL ","PN22-4R2240/1120/1300/76 ENBW ",50     ,0      ,2240   ,1300   ,1120   ,76     ,4000   ,"Y"
"7109224R       ","DE  ","PN22-4R2240/1120/1300/76 ENBW ",50     ,0      ,2240   ,1300   ,1120   ,76     ,4000   ,"Y"
