"DCU","2014-12-08",542.7538000
"DCU","2014-12-09",533.7244000
"DCU","2014-12-10",538.7744000
"DCU","2014-12-11",534.5930000
"DCU","2014-12-12",539.4107000
"DCU","2014-12-15",543.2689000
"DCU","2014-12-16",524.5637000
"DCU","2014-12-17",521.3216000
"DCU","2014-12-18",531.1792000
"DCU","2014-12-19",541.2792000
"DCU","2014-12-22",539.8450000
"DCU","2014-12-23",535.9969000
"DCU","2014-12-24",536.9766000
"DCU","2014-12-29",535.0576000
"DCU","2014-12-30",536.0373000
"DCU","2014-12-31",538.9360000
"DCU","2015-01-02",539.2087000
"DCU","2015-01-05",538.0674000
"DCU","2015-01-06",536.6231000
"DCU","2015-01-07",537.9159000
"DCU","2015-01-08",545.5010000
"DCU","2015-01-09",536.8756000
"DCU","2015-01-12",535.6232000
"DCU","2015-01-13",517.4331000
"DCU","2015-01-14",494.3445000
"DCU","2015-01-15",504.5051000
"DCU","2015-01-16",504.3738000
"DCU","2015-01-19",505.2020000
"DCU","2015-01-20",513.4638000
"DCU","2015-01-21",502.2730000
"DCU","2015-01-22",509.7268000
"DCU","2015-01-23",510.6100000
"DCU","2015-01-26",505.3030000
"DCU","2015-01-27",508.8885000
"DCU","2015-01-28",498.8794000
"DCU","2015-01-29",492.5366000
"DCU","2015-01-30",501.4549000
"DCU","2015-02-02",504.8081000
"DCU","2015-02-03",517.4734000
"DCU","2015-02-04",514.3122000
"DCU","2015-02-05",505.7777000
"DCU","2015-02-06",513.5244000
"DCU","2015-02-09",517.2513000
"DCU","2015-02-10",511.9387000
"DCU","2015-02-11",515.7767000
"DCU","2015-02-12",518.3320000
"DCU","2015-02-13",518.3421000
"DCU","2015-02-16",516.4736000
"DCU","2015-02-17",511.2721000
"DCU","2015-02-18",516.6958000
"DCU","2015-02-19",518.1401000
"DCU","2015-02-20",520.3722000
"DCU","2015-02-23",516.4029000
"DCU","2015-02-24",521.1297000
"DCU","2015-02-25",528.1997000
"DCU","2015-02-26",539.4208000
"DCU","2015-02-27",540.6227000
"DCU","2015-03-02",541.9761000
"DCU","2015-03-03",541.5721000
"DCU","2015-03-04",545.3899000
"DCU","2015-03-05",546.8645000
"DCU","2015-03-06",549.6016000
"DCU","2015-03-09",551.2378000
"DCU","2015-03-10",556.2171000
"DCU","2015-03-11",563.5093000
"DCU","2015-03-12",569.0037000
"DCU","2015-03-13",572.3165000
"DCU","2015-03-16",573.7709000
"DCU","2015-03-17",560.8126000
"DCU","2015-03-18",554.4193000
"DCU","2015-03-19",563.1255000
"DCU","2015-03-20",570.1147000
"DCU","2015-03-23",576.9019000
"DCU","2015-03-24",575.1849000
"DCU","2015-03-25",575.5182000
"DCU","2015-03-26",584.1133000
"DCU","2015-03-27",583.4972000
"DCU","2015-03-30",581.6489000
"DCU","2015-03-31",580.8712000
"DCU","2015-04-01",575.6899000
"DCU","2015-04-02",570.0238000
"DCU","2015-04-07",572.8114000
"DCU","2015-04-08",573.3265000
"DCU","2015-04-09",577.5382000
"DCU","2015-04-10",589.1633000
"DCU","2015-04-13",586.0020000
"DCU","2015-04-14",576.2555000
"DCU","2015-04-15",575.8212000
"DCU","2015-04-16",581.3055000
"DCU","2015-04-17",578.2957000
"DCU","2015-04-20",575.7606000
"DCU","2015-04-21",574.4476000
"DCU","2015-04-22",567.6402000
"DCU","2015-04-23",566.8625000
"DCU","2015-04-24",572.5791000
"DCU","2015-04-27",576.0030000
"DAL","2014-04-30",176.6000000
"DAL","2014-05-01",174.2000000
"DAL","2014-05-02",173.8800000
"DAL","2014-05-06",174.0700000
"DAL","2014-05-07",172.6200000
"DAL","2014-05-08",171.6700000
"DAL","2014-05-09",173.1600000
"DAL","2014-05-12",175.1600000
"DAL","2014-05-13",175.5800000
"DAL","2014-05-14",177.0100000
"DAL","2014-05-15",177.1800000
"DAL","2014-05-16",175.2400000
"DAL","2014-05-19",174.5000000
"DAL","2014-05-20",174.4900000
"DAL","2014-05-21",174.1100000
"DAL","2014-05-22",176.4500000
"DAL","2014-05-23",179.7100000
"DAL","2014-05-27",179.1100000
"DAL","2014-05-28",181.1400000
"DAL","2014-05-29",179.9300000
"DAL","2014-05-30",182.8700000
"DAL","2014-06-02",182.3700000
"DAL","2014-06-03",181.3900000
"DAL","2014-06-04",180.7900000
"DAL","2014-06-05",183.2700000
"DAL","2014-06-06",182.1700000
